,SubbaRao,08-01-2025,-,-,-,35,08-01-2025 18:33:53.077,January,35 - Temperature set to device,0
H- E,SubbaRao,08-01-2025,-,-,-,32,08-01-2025 18:53:51.977,January,Device temperature ,178
H- E,SubbaRao,08-01-2025,-,-,-,33,08-01-2025 18:53:57.172,January,Device temperature ,178
H- E,SubbaRao,08-01-2025,-,-,-,33,08-01-2025 18:54:02.343,January,Device temperature ,178
H- E,SubbaRao,08-01-2025,-,-,-,33,08-01-2025 18:54:07.523,January,Device temperature ,178
H- E,SubbaRao,08-01-2025,-,-,-,33,08-01-2025 18:54:12.698,January,Device temperature ,178
H- E,SubbaRao,08-01-2025,-,-,-,33,08-01-2025 18:54:17.876,January,Device temperature ,178
H- E,SubbaRao,08-01-2025,-,-,-,33,08-01-2025 18:54:23.037,January,Device temperature ,178
H- E,SubbaRao,08-01-2025,-,-,-,33,08-01-2025 18:54:28.215,January,Device temperature ,178
H- E,SubbaRao,08-01-2025,-,-,-,33,08-01-2025 18:54:33.399,January,Device temperature ,178
H- E,SubbaRao,08-01-2025,-,-,-,33,08-01-2025 18:54:38.592,January,Device temperature ,178
H- E,SubbaRao,08-01-2025,-,-,-,33,08-01-2025 18:54:43.811,January,Device temperature ,178
H- E,SubbaRao,08-01-2025,-,-,-,33,08-01-2025 18:54:49.008,January,Device temperature ,178
H- E,SubbaRao,08-01-2025,-,-,-,33,08-01-2025 18:54:54.204,January,Device temperature ,178
H- E,SubbaRao,08-01-2025,-,-,-,33,08-01-2025 18:54:59.373,January,Device temperature ,178
H- E,SubbaRao,08-01-2025,-,-,-,0,08-01-2025 18:55:00.676,January,Heater Door Opened,178
H- E,SubbaRao,08-01-2025,H1,Heating,R1,0,08-01-2025 18:55:06.573,January,Picked From,178
H- E,SubbaRao,08-01-2025,-,-,-,0,08-01-2025 18:55:07.090,January,Heater Door Closed,178
